TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,PPG_Ambient,PPG_IR,PPG_Red,Heart_Rate,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2568-11-19 11:02:12.332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/event/connected Muse-2184
2568-11-19 11:02:12.412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2568-11-19 11:02:12.499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2568-11-19 11:02:13.220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2568-11-19 11:02:13.333,0,1.055243430993084,1.064320671591706,-3.235407137347693,0,0.5037283311558006,0.858415404227291,-3.420917122059518,0,0.4024216753754811,0.6144934971648569,-3.366201671595873,0,0.2726015957777289,0.5570639463605481,-2.905279667358609,0,0.3068575981840869,-0.08740017736787024,-3.142556595664475,1650,815.934065934066,798.2051282051282,1386.080586080586,951.7216117216118,-0.482361,0.169556,0.858826,0.231781,-2.594452,0.171967,409377.289377,106481611.721612,38737728.937729,112.592743,1,2,1,1,2,45.000000
2568-11-19 11:02:14.334,0,1.141064526072936,1.035170223939868,-3.235407137347693,0,0.6320741801245012,0.7368766417194008,-3.420917122059518,0,0.1827971639074,0.7269393160904772,-3.366201671595873,0,0.2261174195415436,0.5126295568528356,-2.905279667358609,0,0.2393212030789253,0.0560852085474151,-3.142556595664475,1171.721611721612,787.3260073260074,797.3992673992674,954.9450549450549,902.967032967033,-0.472717,0.171631,0.868469,-0.127106,-1.196289,-0.231781,407765.567766,105794212.454212,38666007.326007,112.592743,1,2,1,1,2,45.000000
2568-11-19 11:02:14.538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2568-11-19 11:02:15.334,0,0.6647397560971777,0.6216777089244706,-3.235407137347693,0,0.2808291424401106,0.305461086302246,-3.420917122059518,0,0.2656727085911689,0.6588429284144892,-3.366201671595873,0,0.6566476906342994,0.3780981419551669,-2.905279667358609,0,0.2426982269640355,0.07411110271796956,-3.142556595664475,0,773.2234432234433,805.0549450549451,353.3699633699634,390.8424908424909,-0.472351,0.168579,0.874634,-0.575714,-2.056122,-0.740204,408571.428571,105888498.168498,38678095.238095,112.592743,1,2,1,1,2,45.000000
2568-11-19 11:02:15.764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2568-11-19 11:02:16.333,0,0.6502719325476306,0.4655342396421981,-3.235407137347693,0,0.4456907800073088,0.1865216052650009,-3.420917122059518,0,0.4130944547846164,0.452840377236838,-3.366201671595873,0,0.2511554257949959,0.2384410522917093,-2.905279667358609,0,0.09743693909530937,-0.2191419727401021,-3.142556595664475,1650,809.4871794871796,807.4725274725275,1189.047619047619,896.9230769230769,-0.460999,0.173828,0.875183,0.014954,-2.534637,-0.007477,410183.150183,106226959.706960,38716776.556777,112.592743,1,2,1,1,2,45.000000
2568-11-19 11:02:17.073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
