TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,PPG_Ambient,PPG_IR,PPG_Red,Heart_Rate,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2568-11-19 09:36:04.650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/event/connected Muse-2184
2568-11-19 09:36:04.904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2568-11-19 09:36:05.658,1.692798988280695,0.7922863437516557,0.7109812526763217,1.373648610546786,1.530811856637347,0.7800982839591243,0.5590366508832477,1.251903887098446,1.487037953777911,0.3764102568573119,0.9655925057428344,1.390353767532223,1.318716445506842,0.4437659102585201,0.7943303086849473,1.000841412585501,1.310505902085783,0.2007764268550493,0.1512899546794067,0.09610302610047458,704.7252747252747,812.3076923076924,811.5018315018315,785.7142857142858,674.5054945054945,-0.351196,0.073181,0.939575,0.433655,-2.459869,-0.269165,348937.728938,84712087.912088,26537802.197802,112.592743,1,1,1,1,1,80.000000
2568-11-19 09:36:05.817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2568-11-19 09:36:06.653,1.692798988280695,0.9015691494825103,0.6525137023772166,1.642061759750052,1.530811856637347,0.9177571113758235,0.6112344808481992,1.45135689237717,1.487037953777911,0.8051335296127192,0.6535180770120393,1.334558763389984,1.318716445506842,0.5511663713486384,0.5999831677103187,0.8478029321820658,1.310505902085783,0.05419069715112246,0.1595369475529596,0.1899776223542919,677.7289377289377,762.3443223443223,906.1904761904763,859.8534798534798,1033.516483516484,-0.345398,0.074341,0.942261,0.022430,-2.056122,-0.119629,348937.728938,84361538.461538,26209010.989011,112.592743,1,1,1,1,1,80.000000
2568-11-19 09:36:07.665,1.692798988280695,0.7430000773220454,0.6525137023772166,1.169867585743124,1.530811856637347,0.6355333109177924,0.6112344808481992,0.9693515751652549,1.487037953777911,0.5533779792063427,0.6535180770120393,1.007353623032059,1.318716445506842,0.6211609465559995,0.5999831677103187,0.7379990232470551,1.310505902085783,0.3073556596836257,0.1595369475529596,0.2053208301307114,556.8498168498169,927.1428571428572,983.956043956044,983.956043956044,617.6923076923077,-0.349426,0.071533,0.941406,-0.373840,-1.487885,0.209351,347326.007326,84633919.413919,26521684.981685,112.592743,1,1,1,1,1,80.000000
2568-11-19 09:36:07.835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2568-11-19 09:36:08.651,1.692798988280695,0.8268262274760135,0.6525137023772166,0.9538363426204359,1.530811856637347,0.6922404636658831,0.6112344808481992,0.7961114817870513,1.487037953777911,0.5161716877108059,0.6535180770120393,0.9310756209618241,1.318716445506842,0.6145048632593595,0.5999831677103187,0.7507218573084147,1.310505902085783,0.2915850352120385,0.1595369475529596,0.2099755552025535,768.7912087912088,749.8534798534798,867.9120879120879,814.7252747252747,425.4945054945055,-0.347839,0.077942,0.938843,-0.082245,-2.018738,0.179443,348131.868132,84412307.692308,26448351.648352,112.592743,1,1,1,1,1,80.000000
2568-11-19 09:36:09.467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2568-11-19 09:36:09.651,1.692798988280695,0.8268262274760135,0.5910683431645093,0.4858752560830868,1.530811856637347,0.6922404636658831,0.5174924186659152,0.7553809337949524,1.487037953777911,0.5161716877108059,0.661811532618771,1.24671653535368,1.318716445506842,0.6145048632593595,0.918986222412946,1.16781418682058,1.310505902085783,0.2915850352120385,0.2810232593309371,0.1829334644625867,1054.065934065934,742.1978021978023,835.2747252747253,860.2564102564103,678.1318681318681,-0.348938,0.074036,0.940552,-0.388794,-1.570129,-0.605621,348937.728938,84331721.611722,26450769.230769,112.592743,1,1,1,1,1,80.000000
2568-11-19 09:36:10.655,1.37014360238353,0.6719079833430328,0.6794795281126131,0.9950059135145298,1.571846872070053,0.5950465355380649,0.6057981644472944,0.8955176281730782,1.596800801835336,1.058507542254801,0.7692030886832703,1.325565551113923,1.096159969826638,0.604267882853448,0.7749216788403773,0.9818385004667612,0.7140906068702282,0.2697071293176874,0.307824850788369,-0.02598470888459845,461.7582417582418,772.4175824175825,805.0549450549451,778.4615384615385,567.3260073260074,-0.343689,0.076050,0.942871,-0.014954,-0.994415,-0.418701,348937.728938,84220512.820513,26284761.904762,112.592743,1,1,1,1,1,80.000000
2568-11-19 09:36:10.885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2568-11-19 09:36:11.651,1.344011906883351,0.9476308904823596,0.8419746457809597,1.389477886410089,1.621467897031177,0.730887362376602,0.592456580810929,1.03213293375213,1.523717326820251,0.8448147579314395,0.4383874777564889,1.168303350911811,1.16074226603556,0.6050494618289671,0.6624684472004925,0.7349706052287815,0.6014686460015236,0.0642522998590911,0.2921799725216541,-0.08653252898385215,790.1465201465202,755.8974358974359,809.8901098901099,851.3919413919414,731.3186813186813,-0.345459,0.076416,0.937683,-0.067291,-1.472931,-0.224304,347326.007326,84110915.750916,26177582.417582,112.592743,1,1,1,1,1,80.000000
2568-11-19 09:36:12.179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2568-11-19 09:36:12.652,1.344011906883351,0.8549288352370734,0.8419746457809597,0.8975313361428766,1.621467897031177,0.8547401863802607,0.592456580810929,0.3628867562661114,1.523717326820251,0.7179363197569476,0.4383874777564889,0.6903103103978125,1.16074226603556,0.5769190842997143,0.6624684472004925,0.6148763878125807,0.6014686460015236,0.1350146985261898,0.2921799725216541,0.2342511349240638,978.3150183150184,754.2857142857143,793.7728937728938,856.6300366300367,980.7326007326008,-0.348694,0.077759,0.933838,-0.284119,-1.555176,-0.044861,348131.868132,84166520.146520,26190476.190476,112.592743,1,1,1,1,1,80.000000
2568-11-19 09:36:13.653,1.344011906883351,0.8575905145492511,0.8318715485464266,0.6402638824007794,1.621467897031177,0.8267903171422309,0.3691142165794845,0.5831098079071324,1.523717326820251,0.7060861475116073,0.9113831627386658,1.567678441888836,1.16074226603556,0.577435090514515,0.7837587595587805,0.9951468499306685,0.6014686460015236,0.1284454216091109,0.07381571032968177,0.1921160086924262,1147.545787545788,745.4212454212454,782.4908424908425,865.0915750915751,577.8021978021978,-0.345337,0.077209,0.941711,-0.216827,-1.929016,-0.089722,348131.868132,84101245.421245,26165494.505495,112.592743,1,1,1,1,1,80.000000
2568-11-19 09:36:14.669,1.344011906883351,1.006627990903003,0.9095745335190745,0.9114869007289382,1.621467897031177,1.092258351844902,0.3712959611968181,0.6388774825228791,1.523717326820251,0.8995946107334235,1.105169596809708,1.556583486856325,1.16074226603556,0.4220251093475336,0.7358653566516208,1.11283755926996,0.6014686460015236,0.1842162571164005,-0.2029489113417798,0.2827643694122142,644.2857142857143,765.5677655677656,795.3846153846154,822.7838827838829,487.948717948718,-0.342102,0.076721,0.941406,-0.067291,-2.586975,0.022430,346520.146520,84084322.344322,26170329.670330,112.592743,1,1,1,1,1,80.000000
2568-11-19 09:36:14.961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
