TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,PPG_Ambient,PPG_IR,PPG_Red,Heart_Rate,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2568-11-17 15:16:07.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/event/connected Muse-2016
2568-11-17 15:16:08.274,1.700428407722891,1.100324548273187,1.218367482853894,1.573128271867446,1.372639000764978,0.6144962751249627,0.8228852614138388,1.412528240306255,1.322472867366851,0.8983977836013307,0.7677253639357449,0.9621368158005593,0.5979683682825072,0.74552355594945,0.7330773933569223,0.4569227029976711,0.02980277074952711,0.2376382262913798,0.05684333539460235,-0.04578509413224378,864.2857142857143,819.1575091575091,774.4322344322345,839.3040293040293,1003.296703296703,-0.445435,0.132812,0.910095,1.069183,-8.777771,-24.374390,406959.706960,92788424.908425,33053186.813187,112.592743,1,1,1,1,1,70.000000
2568-11-17 15:16:08.367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2568-11-17 15:16:08.891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2568-11-17 15:16:09.274,1.887352774898239,1.279478103527252,1.218367482853894,1.69691407372471,1.562704806355732,0.8013815414134308,0.8228852614138388,1.522069132231986,1.261661535972541,0.8614172590707879,0.7677253639357449,1.216162040420127,0.5673049323870313,0.7294835142127629,0.7330773933569223,0.5162161722640699,0.01043024966902274,0.3949367571814335,0.05684333539460235,0.004043654061719257,807.0695970695971,801.8315018315019,865.8974358974359,822.3809523809524,595.5311355311355,-0.401672,0.049927,0.924866,0.628052,-2.743988,-3.641205,406153.846154,92748937.728938,33087032.967033,112.592743,1,1,1,1,1,70.000000
2568-11-17 15:16:10.283,1.455042078341284,1.232941064542386,1.218367482853894,0.9691648321579092,1.5723102307165,1.218355514284603,0.8228852614138388,1.238582626693517,1.475897156064963,1.330994156045681,0.7677253639357449,1.474856120941078,0.9767850198391527,0.7353710435619233,0.7330773933569223,0.9174898541159399,0.3851716923870109,0.4887140852040469,0.05684333539460235,0.3041528229317144,824.3956043956044,792.967032967033,779.2673992673992,824.3956043956044,649.1208791208792,-0.372803,0.055420,0.932861,0.209351,-1.607513,-0.059814,406959.706960,92628864.468864,33078974.358974,112.592743,1,1,1,1,1,70.000000
2568-11-17 15:16:10.431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2568-11-17 15:16:11.273,1.397583336537159,0.9220089172294418,1.218367482853894,1.047336325122129,1.505588681915035,0.4584300578468211,0.8228852614138388,1.154869834756566,1.495014444692283,0.6851594433514108,0.7677253639357449,1.53599839778564,0.9692815205184818,0.9775538872089653,0.7330773933569223,0.9191604225554016,0.3468399599915186,0.9049471956891907,0.05684333539460235,0.3536312995766279,803.8461538461539,790.952380952381,807.4725274725275,800.2197802197802,775.2380952380953,-0.378052,0.065491,0.930908,-0.037384,-1.607513,0.747681,406959.706960,92491868.131868,33054798.534799,112.592743,1,1,1,1,1,70.000000
2568-11-17 15:16:12.274,1.283890397935507,0.8810791662904057,1.204333867791682,1.341831841371559,1.236927525299156,0.3652595049852781,1.167219102190442,1.152720569267195,1.069429718458958,0.6864322799744725,1.476376582982262,0.9632780902069294,0.6439098001120196,0.8175394468703259,0.8026070204853613,0.5275827840902977,0.1900392297427891,0.4615146299011957,0.3271857384970313,-0.03193189482897429,807.0695970695971,795.7875457875458,804.2490842490843,803.8461538461539,626.1538461538462,-0.379272,0.060791,0.936340,-0.456085,-1.233673,-0.568237,407765.567766,92660293.040293,33087838.827839,112.592743,1,1,1,1,1,70.000000
2568-11-17 15:16:13.279,1.118308910184119,0.7207157363119913,1.23343096618586,1.253335094778099,0.7861763067045459,0.5182491950943391,0.9672839768260859,0.987632528107782,0.8394815576007983,0.6766663014213051,1.515226561587703,0.841143377467514,0.4591520964841801,0.9030323184999788,0.8424426995545419,0.4787503362907466,0.1360957958908564,0.3808963703684829,0.1890608193477067,-0.05325821671706744,807.8754578754579,824.3956043956044,783.6996336996338,802.2344322344322,640.2564102564103,-0.378479,0.059265,0.935059,-0.814972,-1.128998,-0.463562,406153.846154,92351648.351648,33041098.901099,112.592743,1,1,1,1,1,70.000000
2568-11-17 15:16:14.252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
