TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,PPG_Ambient,PPG_IR,PPG_Red,Heart_Rate,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2568-11-19 11:13:30.880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/event/connected Muse-2184
2568-11-19 11:13:31.078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2568-11-19 11:13:31.140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2568-11-19 11:13:31.317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2568-11-19 11:13:31.919,0.3678950273959117,0.3989589555923862,0.4485730098792442,0.4151323998411286,0.1669068638660006,0.05325009359916296,0.1902440676420183,0.2567652883683855,0.2661549052366948,0.07748523620031168,0.3694857911049499,0.6195047392359921,0.3121495082022933,0.08204855336570752,0.002585338235777644,0.3344378716489586,0.270298101844608,-0.2391541885951685,-0.346019708654264,0.08466998981587286,722.4542124542124,789.3406593406594,793.7728937728938,790.5494505494506,757.9120879120879,-0.143921,0.213562,0.973633,0.613098,-1.181335,-0.097198,363443.223443,103927032.967033,34336923.076923,112.592743,1,1,1,1,1,40.000000
2568-11-19 11:13:32.468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2568-11-19 11:13:32.916,0.4842832951378122,0.6221707587850055,0.4729307271598834,0.2643931847263451,0.4225132854813989,0.2302943849584158,0.2544744720711963,0.1193743033756135,0.336827771832904,0.1666478114582758,0.5709723685687252,0.6307462737042778,0.3806687785758093,0.06003226488778778,-0.02658932140281177,0.2268185389490563,0.2456090125649635,-0.3379110542815127,-0.3550501522696815,0.2147309960916112,844.1391941391942,789.7435897435897,801.025641025641,740.5860805860806,423.0769230769231,-0.147217,0.206909,0.976074,-0.007477,-1.114044,0.216827,362637.362637,103977802.197802,34314358.974359,112.592743,1,1,1,1,1,40.000000
2568-11-19 11:13:33.074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2568-11-19 11:13:33.915,0.3519709240209888,0.8389407497256012,1.025038006018884,0.04807967971606215,0.6264275059996535,0.4912414489995043,0.7746808295363453,0.06825813141890366,0.2641333229330736,0.4509894767687188,0.8344977200011695,0.4594539481137521,0.4247142032497165,0.02053933680929362,0.07014702324839336,0.1843262444744379,0.2301548702966001,-0.3587912725417393,-0.3319095733764742,0.2874796704009772,876.7765567765568,787.3260073260074,792.967032967033,794.1758241758242,680.5494505494506,-0.144226,0.218567,0.971619,-0.142059,-1.891632,-0.209351,364249.084249,104039047.619048,34295824.175824,112.592743,1,1,1,1,1,40.000000
2568-11-19 11:13:34.917,0.6053927333705713,0.6026817087581651,1.007832027219631,-0.1478377609212182,0.4264961489345646,0.3252564369592452,0.6546827353366642,0.1294716700208793,0.2555688188403396,0.4662814008122442,0.8427022072217659,0.5331649503931851,0.3171762198568802,0.003632238778912483,0.0707661810998613,0.1925711024056177,0.2295290643134085,-0.2783571948395818,-0.4411204584359412,0.001108700239517764,769.5970695970697,792.967032967033,795.3846153846154,772.8205128205128,898.1318681318681,-0.141968,0.216187,0.973572,-0.575714,-1.891632,-1.300964,365054.945055,103964908.424908,34266813.186813,112.592743,1,1,1,1,1,40.000000
2568-11-19 11:13:35.467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
