TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,PPG_Ambient,PPG_IR,PPG_Red,Heart_Rate,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2568-11-17 11:06:56.439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/event/connected Muse-2260
2568-11-17 11:06:56.645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2568-11-17 11:06:56.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2568-11-17 11:06:56.737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2568-11-17 11:06:56.995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2568-11-17 11:06:57.443,0,0.7211302736251587,0.8048701615634392,0.8862952627436977,0,0.5567741374291442,0.9009650618696227,1.004174978644249,0,0.6151497039375494,0.9312021263510606,0.6097783819976882,0,0.6326427443532588,0.6781729450551445,1.135885291413881,0,0.5777814259360027,0.3367867661164696,0.8795846281690579,426.7032967032967,834.4688644688645,782.4908424908425,748.6446886446887,916.2637362637363,-0.218628,0.056763,0.977600,0.336456,-1.764526,0.246735,440000.000000,132253846.153846,48449963.369963,112.592743,1,2,1,1,1,20.000000
2568-11-17 11:06:57.712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2568-11-17 11:06:58.442,0,0.3222258531367942,0.8771757022942851,0.8862952627436977,0,0.04657109136604615,0.5222776975051556,1.004174978644249,0,0.3353152345110432,0.9162233781989959,0.6097783819976882,0,0.4253741698603697,0.6430192798846777,1.135885291413881,0,0.240659739943547,0.2134225746473415,0.8795846281690579,1309.52380952381,841.7216117216118,789.3406593406594,821.1721611721612,698.6813186813187,-0.234192,0.047241,0.973022,-1.031799,-0.560760,2.714081,439194.139194,131979853.479853,48332307.692308,112.592743,1,2,1,1,1,20.000000
2568-11-17 11:06:59.113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2568-11-17 11:06:59.439,0,0.3368084176905153,0.8349400080296897,0.8862952627436977,0,0.03226931996456122,0.1657640287103043,1.004174978644249,0,0.3096410993639903,0.4612293821513629,0.6097783819976882,0,0.4224597779890016,0.655350380450447,1.135885291413881,0,0.225791579830628,0.1313003655272369,0.8795846281690579,1191.465201465202,815.934065934066,799.0109890109891,811.9047619047619,718.021978021978,-0.237976,0.055542,0.974365,0.224304,-1.413116,0.500946,441611.721612,132064468.864469,48348424.908425,112.592743,1,2,1,1,1,20.000000
2568-11-17 11:07:00.338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2568-11-17 11:07:00.439,0,0.3368084176905153,0.8349400080296897,0.8862952627436977,0,0.03226931996456122,0.1657640287103043,1.004174978644249,0,0.3096410993639903,0.4612293821513629,0.6097783819976882,0,0.4224597779890016,0.655350380450447,1.135885291413881,0,0.225791579830628,0.1313003655272369,0.8795846281690579,261.0989010989011,830.8424908424909,778.0586080586081,733.7362637362637,537.9120879120879,-0.232788,0.056763,0.972717,0.082245,-1.891632,0.029907,441611.721612,132144249.084249,48444322.344322,112.592743,1,2,1,1,2,20.000000
2568-11-17 11:07:01.440,0,0.889550642545701,1.186398572630695,0.8862952627436977,0,0.07797617326927464,1.026357854772247,1.004174978644249,0,0.5120798872451542,0.5394420132377097,0.6097783819976882,0,0.4470584226071318,0.5838831479725671,1.135885291413881,0,0.3063858852964569,0.2899741814672315,0.8795846281690579,1434.835164835165,825.6043956043957,786.1172161172161,853.4065934065934,849.7802197802198,-0.227844,0.064087,0.971924,0.358887,-1.360779,-0.029907,442417.582418,131929084.249084,48412087.912088,112.592743,1,2,1,1,2,20.000000
2568-11-17 11:07:01.658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
