TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,PPG_Ambient,PPG_IR,PPG_Red,Heart_Rate,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2568-11-19 10:01:29.532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/event/connected Muse-2184
2568-11-19 10:01:29.705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2568-11-19 10:01:29.856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2568-11-19 10:01:30.533,1.098702998589745,0.6480500068988383,1.266351446004319,0.9510404939631367,0.8745298482830768,0.2469461264075937,1.063639324232239,0.4585821459309793,0.9589293956418005,0.5775025143916166,0.9451634678853402,0.5200053485846706,0.8691209804207291,0.9305181068627424,0.9039038032591373,0.6959973721642975,0.8451845831541422,0.9496409729173512,0.5675485722676272,0.5611322774670546,677.7289377289377,806.6666666666667,867.1062271062272,734.1391941391942,688.6080586080586,-0.206909,0.137329,0.975037,-0.500946,-2.557068,-0.358887,361831.501832,105898974.358974,48960879.120879,112.592743,1,1,1,1,1,65.000000
2568-11-19 10:01:30.672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2568-11-19 10:01:31.532,1.098702998589745,0.6643088081581523,1.266351446004319,0.9510404939631367,0.8745298482830768,0.651476207201593,1.063639324232239,0.4585821459309793,0.9589293956418005,0.7268655742562015,0.9451634678853402,0.5200053485846706,0.8691209804207291,1.082574100170439,0.9039038032591373,0.6959973721642975,0.8451845831541422,1.001237740051552,0.5675485722676272,0.5611322774670546,949.7069597069598,782.893772893773,893.2967032967033,828.4249084249085,662.4175824175825,-0.183899,0.127014,0.976685,1.450500,-2.063599,-1.136475,359413.919414,105902197.802198,48999560.439560,112.592743,1,1,1,1,1,65.000000
2568-11-19 10:01:32.533,1.2093079124363,0.3536103021743452,1.266351446004319,1.103945996389016,0.6448710537142478,0.3013406824717228,1.063639324232239,0.7751327685358324,0.8380611415687318,0.7043686538597835,0.9451634678853402,0.7967691099121434,0.8517157576165829,0.9895232732953551,0.9039038032591373,0.8457616673053715,0.5018724997454785,0.8992952601800456,0.5675485722676272,0.648124432550388,824.3956043956044,805.4578754578755,860.6593406593407,809.8901098901099,792.5641025641025,-0.205872,0.116638,0.980530,-1.061707,-2.100983,0.149536,361831.501832,106006959.706960,49078534.798535,112.592743,1,1,1,1,1,65.000000
2568-11-19 10:01:32.724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2568-11-19 10:01:33.548,1.165228499557885,0.3424716093605272,0.8087010276080937,1.105460676225047,0.5396261400351193,0.3140582370914604,0.5179793544199952,0.7389699049890125,0.7402129485469805,0.7647604700694313,0.5099499143413335,0.7299481713968242,0.7614021342395556,0.9508607626580731,0.7642026242601714,0.813706729511402,0.4695469813268574,0.8743560168449311,0.7061500795816206,0.6210143972562908,896.5201465201466,803.4432234432235,885.6410256410256,872.3443223443223,643.0769230769231,-0.203979,0.125610,0.976807,0.029907,-0.209351,0.119629,361025.641026,105728937.728938,49018095.238095,112.592743,1,1,1,1,1,65.000000
2568-11-19 10:01:34.314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2568-11-19 10:01:34.533,0.5616470359338553,0.8061060763151682,0.7299744300900631,1.105759556041822,1.000299018543461,0.6445998614424624,0.6145833160188177,0.6922379534068708,0.6354322513887192,0.7661581741661319,0.4011891430689853,0.6014777876119448,0.8042902600613273,0.9615299225258184,0.7529191359562803,0.804819668450604,0.5468601058229933,0.7587774231273388,0.602271013514237,0.5806630143398724,892.0879120879121,796.1904761904763,914.6520146520147,787.7289377289378,521.3919413919414,-0.199524,0.126099,0.984497,0.882263,-1.151428,0.239258,361025.641026,105674945.054945,49018901.098901,112.592743,1,1,1,1,1,65.000000
2568-11-19 10:01:35.537,0.5616470359338553,0.7500234520169515,0.6744295470221052,1.827161498358271,1.000299018543461,0.4870306662104394,0.5660347768416621,1.573159152485988,0.6354322513887192,0.702734667660487,0.3151889542919604,1.434628036203475,0.8042902600613273,0.8345238285396024,0.7344841506417277,0.9633990684321719,0.5468601058229933,0.4989070326792566,0.5904106026741586,0.4751664293876842,848.5714285714286,807.4725274725275,896.9230769230769,846.5567765567765,631.3919413919414,-0.206116,0.124207,0.977600,-0.957031,-1.674805,-1.211243,363443.223443,105749890.109890,48992307.692308,112.592743,1,1,1,1,1,65.000000
2568-11-19 10:01:36.534,1.609502132455552,0.2323111507016542,0.6744295470221052,1.707226582204856,1.282092241777235,-0.007641546014329662,0.5660347768416621,1.312017564157281,1.286139122029173,0.6554568434916295,0.3151889542919604,1.351721345079696,0.9374308895050985,0.8121168683137596,0.7344841506417277,1.001094143836479,0.5611818841542675,0.5099897346968669,0.5904106026741586,0.6313185962198881,963.8095238095239,821.978021978022,857.032967032967,852.6007326007326,648.7179487179487,-0.208801,0.126648,0.976746,-0.074768,-1.457977,0.717773,361025.641026,105649963.369963,48966520.146520,112.592743,1,1,1,1,1,65.000000
