TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,PPG_Ambient,PPG_IR,PPG_Red,Heart_Rate,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2568-11-19 09:20:12.176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/event/connected Muse-2184
2568-11-19 09:20:13.179,0.8036825593808772,1.094501786254896,0.6631606847436161,0.9841843004305992,0.5837539575123776,0.5635513177036342,0.7813137765718998,0.8449910736182182,0.5611033307065291,0.6830046810743264,0.727367707076967,0.6979081944758537,0.4222165925712752,0.4848941259780649,0.5498640453904641,0.7652383054562896,-0.06838503432583791,0.099079619386097,-0.0304849045811049,0.1136519863685822,685.7875457875458,760.7326007326008,738.974358974359,721.6483516483516,510.9157509157509,-0.101379,0.067871,0.997192,-0.007477,-2.265472,-0.007477,365860.805861,113341904.761905,39953772.893773,112.592743,1,1,1,1,1,90.000000
2568-11-19 09:20:14.177,0.9064193990317819,0.8132324441910173,0.735360526637905,0.9494402569089831,0.7280022854116011,0.4766962262513277,0.8296741875161434,0.8388868110379325,0.6557506504293666,0.6152267917198184,0.8347752764267332,0.8989936791501176,0.4733582903646263,0.6436786744121252,0.7243149794550953,0.7360147076000272,0.1033104453063104,0.1432522034729291,0.04470052148035639,0.103942119049567,678.1318681318681,695.4578754578755,721.6483516483516,719.2307692307693,701.5018315018315,-0.096802,0.067322,0.998718,-0.254211,-2.086029,-0.418701,365860.805861,113406373.626374,39940073.260073,112.592743,1,1,1,1,1,90.000000
2568-11-19 09:20:15.177,1.014567079017937,0.8389895875139646,0.8498832816234678,0.9521794025967483,0.9312649817018321,0.5410256739215297,0.8691999903716928,0.7696989754935132,0.5504637750116768,0.6152267917198184,0.5503360189620375,1.08711507827558,0.4660715573035931,0.6517581517433857,0.6829695237312166,0.7644200070976647,0.2831333933604429,0.1664850962555931,0.01481596447214474,0.32770345678267,721.6483516483516,732.9304029304029,736.5567765567765,741.3919413919414,538.7179487179487,-0.102234,0.070129,0.997925,-0.336456,-2.302856,0.104675,366666.666667,113462783.882784,39958608.058608,112.592743,1,1,1,1,1,90.000000
2568-11-19 09:20:16.177,0.9517438433682096,0.8389895875139646,0.981258400440117,0.8615937660118612,1.086672265572138,0.5410256739215297,1.003126309383023,1.101611881573847,0.6517153803297489,0.6152267917198184,0.7998291447369741,1.077899036049113,0.4576915171460979,0.6517581517433857,0.6633652952450518,0.7161408177872867,0.2637800962184044,0.1664850962555931,-0.01330914300504757,0.285475279139991,719.2307692307693,755.8974358974359,745.8241758241759,738.1684981684982,765.9706959706959,-0.096436,0.062073,0.991943,-0.269165,-1.719666,-0.560760,368278.388278,113520000.000000,39959413.919414,112.592743,1,1,1,1,1,90.000000
2568-11-19 09:20:16.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2568-11-19 09:20:17.179,0.6255460571622943,0.9705401899301817,0.8720297970302956,0.7881419825764788,0.538215378281711,0.7862584930445272,0.8182257531669357,0.6246952344405913,0.6691568868065868,0.9235202728438235,0.8003399069616598,1.033422684355501,0.4169638569618895,0.6250513862106852,0.5374168148920949,0.6183748811523693,0.1323811835037175,-0.005036678634074306,0.05076293447178112,0.2502626410927093,689.8168498168499,749.8534798534798,750.2564102564103,678.5347985347986,559.6703296703297,-0.099060,0.080688,0.998718,0.613098,-1.637421,0.979462,367472.527473,113409597.069597,39971501.831502,112.592743,1,1,1,1,1,90.000000
2568-11-19 09:20:17.525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2568-11-19 09:20:18.184,0.4337143508720177,1.102591640775016,0.9379528630451883,0.6511483136562413,0.6609072044818881,0.8776170677258421,0.6337810641928351,0.4992917155406453,0.5172823961703447,0.8400616779559085,0.8772737456265476,0.7006976931558797,0.442763377407569,0.527251670185614,0.585337306342426,0.5309779057049074,0.05681307226031592,-0.1248128872471151,0.1531350499829664,0.2078828020861875,794.5787545787546,782.0879120879121,743.0036630036631,846.1538461538462,824.7985347985348,-0.099548,0.076904,0.996460,-0.388794,-0.859833,-0.022430,367472.527473,113020366.300366,39891721.611722,112.592743,1,1,1,1,1,90.000000
2568-11-19 09:20:18.880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2568-11-19 09:20:19.185,1.094365101017605,1.081936720641579,1.011119421372001,0.762024765988679,0.5582706837681322,1.067949936401367,0.6408801267291109,0.6022553662112577,0.7583755853647357,1.217611454173489,0.8340487562348563,0.5583455809570708,0.4822183383307673,0.3833679266151622,0.5012368843574,0.4806318114737301,0.1180222605619692,0.08584671217622028,0.2249537818649257,0.268954613955734,721.2454212454213,735.7509157509157,731.7216117216118,718.8278388278388,751.8681318681319,-0.099304,0.076538,0.996033,-0.029907,-2.056122,-0.000000,367472.527473,112965567.765568,39869963.369963,112.592743,1,1,1,1,1,90.000000
